debugX7XFE1:debugDTQSYA,50,1546908664604,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugX7XFE1:debugDTQSYA,51,1546908665238,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 633, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugX7XFE1:debugDTQSYA,52,1546908666508,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 1269, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugX7XFE1:debugDTQSYA,53,1546908666812,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 303, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugX7XFE1:debugDTQSYA,54,1546908667492,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 679, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugX7XFE1:debugDTQSYA,55,1546908678868,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugX7XFE1:debugDTQSYA,56,1546908679772,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 903, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
debugX7XFE1:debugDTQSYA,57,1546908680407,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 633, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
debugX7XFE1:debugDTQSYA,58,1546908680839,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 431, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
debugX7XFE1:debugDTQSYA,59,1546908681461,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 622, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debugJ8H2G7:debugCB8XG4,0,1546910234411,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugJ8H2G7:debugCB8XG4,1,1546910237328,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 2914, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
